priority_rank,seq,year,journal,title,doi,doi_link,google_scholar,icrv,dpl,fp_type,country_guess,pdf_status,source_url_or_pdf_path,pdf_filename,extraction_note,sample_size_n,converted_r,conversion_formula,reported_coefficient,t_value,p_value,effect_direction,model_type,study_period_start,study_period_end,notes_for_extractor,ready_for_r
15,179,2025,JOURNAL OF RURAL STUDIES,"Internationalization, innovation, and resilience: Financial performance of agricultural cooperatives in southeastern Spain's rural economy",10.1016/j.jrurstud.2025.103682,https://doi.org/10.1016/j.jrurstud.2025.103682,https://scholar.google.com/scholar?q=Internationalization%2C%20innovation%2C%20and%20resilience%3A%20Financial%20performance%20of%20agricultural%20cooperatives%20in%20southeastern%20Spain%27s%20rural%20economy,1,3,composite,Spain,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
39,350,2005,INTERNATIONAL JOURNAL OF TECHNOLOGY MANAGEMENT,The impact of internationalisation and proprietary assets on firm performance: an empirical analysis of Taiwanese high-tech firms,10.1504/ijtm.2005.006007,https://doi.org/10.1504/ijtm.2005.006007,https://scholar.google.com/scholar?q=The%20impact%20of%20internationalisation%20and%20proprietary%20assets%20on%20firm%20performance%3A%20an%20empirical%20analysis%20of%20Taiwanese%20high-tech%20firms,1,2,composite,Taiwan,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
40,351,2005,TELECOMMUNICATIONS POLICY,The degree of internationalization and the financial performance of European mobile network operators,10.1016/j.telpol.2005.06.003,https://doi.org/10.1016/j.telpol.2005.06.003,https://scholar.google.com/scholar?q=The%20degree%20of%20internationalization%20and%20the%20financial%20performance%20of%20European%20mobile%20network%20operators,1,2,composite,Europe,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
41,470,2022,JOURNAL OF INTELLECTUAL CAPITAL,Intellectual capital and firm efficiency of US multinational software firms,10.1108/jic-02-2021-0041,https://doi.org/10.1108/jic-02-2021-0041,https://scholar.google.com/scholar?q=Intellectual%20capital%20and%20firm%20efficiency%20of%20US%20multinational%20software%20firms,1,3,Efficiency,TO_EXTRACT,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
42,473,2021,JOURNAL OF INTERNATIONAL FINANCIAL MANAGEMENT & ACCOUNTING,Exploring nonlinear linkage between profitability and leverage: US multinational versus domestic corporations,10.1111/jifm.12134,https://doi.org/10.1111/jifm.12134,https://scholar.google.com/scholar?q=Exploring%20nonlinear%20linkage%20between%20profitability%20and%20leverage%3A%20US%20multinational%20versus%20domestic%20corporations,1,3,composite,TO_EXTRACT,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
48,494,2009,INTERNATIONAL JOURNAL OF HOSPITALITY MANAGEMENT,Impact of brand recognition and brand reputation on firm performance: US-based multinational restaurant companies' perspective,10.1016/j.ijhm.2009.04.002,https://doi.org/10.1016/j.ijhm.2009.04.002,https://scholar.google.com/scholar?q=Impact%20of%20brand%20recognition%20and%20brand%20reputation%20on%20firm%20performance%3A%20US-based%20multinational%20restaurant%20companies%27%20perspective,1,2,composite,TO_EXTRACT,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
56,46,2021,TRANSNATIONAL CORPORATIONS REVIEW,'Letters to the editor': the relationship between multinationality and firm performance in emerging markets,10.1080/19186444.2020.1857122,https://doi.org/10.1080/19186444.2020.1857122,https://scholar.google.com/scholar?q=%27Letters%20to%20the%20editor%27%3A%20the%20relationship%20between%20multinationality%20and%20firm%20performance%20in%20emerging%20markets,2,3,composite,Emerging markets,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
73,176,2025,SUSTAINABILITY,"Does Maintaining Resources, Diversification, and Internationalization Matter for Achieving High Firm Performance? A Sustainable Competitiveness Strategy for China Taipei Firms",10.3390/su17041576,https://doi.org/10.3390/su17041576,https://scholar.google.com/scholar?q=Does%20Maintaining%20Resources%2C%20Diversification%2C%20and%20Internationalization%20Matter%20for%20Achieving%20High%20Firm%20Performance%3F%20A%20Sustainable%20Competitiveness%20Strategy%20for%20China%20Taipei%20Firms,2,3,composite,China,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
75,182,2025,JOURNAL OF GLOBAL OPERATIONS AND STRATEGIC SOURCING,Effects of internationalization on supply chain agility and business performance of manufacturing firms in Vietnam,10.1108/jgoss-10-2024-0102,https://doi.org/10.1108/jgoss-10-2024-0102,https://scholar.google.com/scholar?q=Effects%20of%20internationalization%20on%20supply%20chain%20agility%20and%20business%20performance%20of%20manufacturing%20firms%20in%20Vietnam,2,3,,Vietnam,NO_PDF,,,NEED_R | NEED_N | NEED_FP | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
85,226,2022,JOURNAL OF INTERNATIONAL MARKETING,Unbundling the Effects of Internationalization on Firm Performance in Emerging Economies: The Moderating Effects of Strategic Resource Decisions,10.1177/1069031x211030686,https://doi.org/10.1177/1069031x211030686,https://scholar.google.com/scholar?q=Unbundling%20the%20Effects%20of%20Internationalization%20on%20Firm%20Performance%20in%20Emerging%20Economies%3A%20The%20Moderating%20Effects%20of%20Strategic%20Resource%20Decisions,2,3,composite,Emerging markets,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
87,234,2022,PLOS ONE,The dual mechanism of social networks on the relationship between internationalization and firm performance: Empirical evidence from china,10.1371/journal.pone.0263674,https://doi.org/10.1371/journal.pone.0263674,https://scholar.google.com/scholar?q=The%20dual%20mechanism%20of%20social%20networks%20on%20the%20relationship%20between%20internationalization%20and%20firm%20performance%3A%20Empirical%20evidence%20from%20china,2,3,composite,China,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
88,247,2021,CHINESE MANAGEMENT STUDIES,Speed of internationalization and firm performance: the moderating role of potential slack and knowledge assets,10.1108/cms-06-2020-0249,https://doi.org/10.1108/cms-06-2020-0249,https://scholar.google.com/scholar?q=Speed%20of%20internationalization%20and%20firm%20performance%3A%20the%20moderating%20role%20of%20potential%20slack%20and%20knowledge%20assets,2,3,composite,China,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
89,252,2020,JOURNAL OF INTERNATIONAL BUSINESS STUDIES,"Chinese multinationals' fast internationalization: Financial performance advantage in one region, disadvantage in another",10.1057/s41267-019-00279-9,https://doi.org/10.1057/s41267-019-00279-9,https://scholar.google.com/scholar?q=Chinese%20multinationals%27%20fast%20internationalization%3A%20Financial%20performance%20advantage%20in%20one%20region%2C%20disadvantage%20in%20another,2,3,composite,China,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
90,253,2020,JOURNAL OF MANAGEMENT IN ENGINEERING,Relationship between Internationalization and Financial Performance: Evidence from ENR-Listed Chinese Firms,10.1061/(asce)me.1943-5479.0000736,https://doi.org/10.1061/(asce)me.1943-5479.0000736,https://scholar.google.com/scholar?q=Relationship%20between%20Internationalization%20and%20Financial%20Performance%3A%20Evidence%20from%20ENR-Listed%20Chinese%20Firms,2,3,composite,China,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
100,303,2016,JOURNAL OF EAST-WEST BUSINESS,"Founding Environment, Inward Internationalization, and Firm Performance: Evidence from Chinese Private Enterprises",10.1080/10669868.2016.1215667,https://doi.org/10.1080/10669868.2016.1215667,https://scholar.google.com/scholar?q=Founding%20Environment%2C%20Inward%20Internationalization%2C%20and%20Firm%20Performance%3A%20Evidence%20from%20Chinese%20Private%20Enterprises,2,3,composite,China,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
107,460,2026,INTERNATIONAL ECONOMIC REVIEW,"Exporting Like China: Productivity, Market Demand, and Labor Frictions",10.1111/iere.70042,https://doi.org/10.1111/iere.70042,https://scholar.google.com/scholar?q=Exporting%20Like%20China%3A%20Productivity%2C%20Market%20Demand%2C%20and%20Labor%20Frictions,2,3,productivity,China,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
112,480,2018,QUARTERLY REVIEW OF ECONOMICS AND FINANCE,"Exporting, access of foreign technology, and firms' performance: Searching the link in Indian manufacturing",10.1016/j.qref.2017.11.015,https://doi.org/10.1016/j.qref.2017.11.015,https://scholar.google.com/scholar?q=Exporting%2C%20access%20of%20foreign%20technology%2C%20and%20firms%27%20performance%3A%20Searching%20the%20link%20in%20Indian%20manufacturing,2,3,,India,NO_PDF,,,NEED_R | NEED_N | NEED_FP | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
113,484,2015,JOURNAL OF SOUTHEAST ASIAN ECONOMIES,Does Exporting Spur Firm Productivity? Evidence from Vietnam,10.1355/ae32-1e,https://doi.org/10.1355/ae32-1e,https://scholar.google.com/scholar?q=Does%20Exporting%20Spur%20Firm%20Productivity%3F%20Evidence%20from%20Vietnam,2,3,productivity,Vietnam,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
125,123,2012,JOURNAL OF INTERNATIONAL BUSINESS STUDIES,"Export propensity, export intensity and firm performance: The role of the entrepreneurial founding team",10.1057/jibs.2012.16,https://doi.org/10.1057/jibs.2012.16,https://scholar.google.com/scholar?q=Export%20propensity%2C%20export%20intensity%20and%20firm%20performance%3A%20The%20role%20of%20the%20entrepreneurial%20founding%20team,3,3,composite,TO_EXTRACT,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
127,130,2011,THUNDERBIRD INTERNATIONAL BUSINESS REVIEW,Do Export Status and Export Intensity Increase Firm Performance?,10.1002/tie.20386,https://doi.org/10.1002/tie.20386,https://scholar.google.com/scholar?q=Do%20Export%20Status%20and%20Export%20Intensity%20Increase%20Firm%20Performance%3F,3,3,composite,TO_EXTRACT,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
147,324,2013,JOURNAL OF WORLD BUSINESS,Internationalization and firm performance of SMEs: The moderating effects of CEO attributes,10.1016/j.jwb.2012.06.001,https://doi.org/10.1016/j.jwb.2012.06.001,https://scholar.google.com/scholar?q=Internationalization%20and%20firm%20performance%20of%20SMEs%3A%20The%20moderating%20effects%20of%20CEO%20attributes,3,3,composite,TO_EXTRACT,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
158,181,2025,INZINERINE EKONOMIKA-ENGINEERING ECONOMICS,The Impact of Internationalization on Firm Performance of High-Tech Companies in Poland in the Context of Covid-19,10.5755/j01.ee.36.3.31403,https://doi.org/10.5755/j01.ee.36.3.31403,https://scholar.google.com/scholar?q=The%20Impact%20of%20Internationalization%20on%20Firm%20Performance%20of%20High-Tech%20Companies%20in%20Poland%20in%20the%20Context%20of%20Covid-19,3,3,composite,Poland,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
183,71,2018,TRANSNATIONAL CORPORATIONS REVIEW,Alphabet soup: the relationship between multinationality and firm performance,10.1080/19186444.2018.1556519,https://doi.org/10.1080/19186444.2018.1556519,https://scholar.google.com/scholar?q=Alphabet%20soup%3A%20the%20relationship%20between%20multinationality%20and%20firm%20performance,0,3,composite,TO_EXTRACT,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
196,161,2026,CORNELL HOSPITALITY QUARTERLY,Non-Home-Base Internationalization and Firm Performance in the Hospitality Industry: The Moderating Role of Board Capital,10.1177/19389655251405170,https://doi.org/10.1177/19389655251405170,https://scholar.google.com/scholar?q=Non-Home-Base%20Internationalization%20and%20Firm%20Performance%20in%20the%20Hospitality%20Industry%3A%20The%20Moderating%20Role%20of%20Board%20Capital,0,3,composite,TO_EXTRACT,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
197,163,2026,ENVIRONMENT DEVELOPMENT AND SUSTAINABILITY,Internationalization channels and firm financial performance among Asia-Pacific Corporations. Does ESG integration in business matter?,10.1007/s10668-026-07324-2,https://doi.org/10.1007/s10668-026-07324-2,https://scholar.google.com/scholar?q=Internationalization%20channels%20and%20firm%20financial%20performance%20among%20Asia-Pacific%20Corporations.%20Does%20ESG%20integration%20in%20business%20matter%3F,0,3,composite,TO_EXTRACT,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
202,168,2026,JOURNAL OF SMALL BUSINESS MANAGEMENT,Product innovation strategy and firm performance: Novelty and internationalization as mediators,10.1080/00472778.2026.2640356,https://doi.org/10.1080/00472778.2026.2640356,https://scholar.google.com/scholar?q=Product%20innovation%20strategy%20and%20firm%20performance%3A%20Novelty%20and%20internationalization%20as%20mediators,0,3,composite,TO_EXTRACT,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
